Shop ID;Shop
361716;Zadelkruknederland.nl
655291;Zeeman.com
653714;Alsa-hundewelt.de
653465;Baristina.com
1;bol.com
652447;Dublino-moebel.de
652683;ECDGermany.de
655361;Fitsockr.de
652555;Hurley.com
653600;Justpleasure.de
652576;Koffer.de
652417;LEGO.com
652658;Lenovo.com
652205;Lookfantastic.nl
652629;Mepal.com
652733;Moebel-fundgrube.de
655460;Odiporo.de
652524;ONeill.com
655348;Raleo.de
652665;Revolutionrace.de
652250;Schuhe24.de
653649;Sheego.de
653785;Thefashionstory.com
653725;Tierliebhaber.de
652270;Uhrendirect.de
653536;X2o.de
655473;Allpowers.de
644722;Beliani.nl
651957;Bffstore.nl
644440;Buxibo.com
653433;Casies.nl
655470;Chaerstore.com
655331;Clayandglow.com
652085;Dealvolution.com
652263;Decantalo.de
652497;Douglas.de
652961;Dyson.be
563015;EchtVEELvoorWeinig.nl
645608;Kantoormeubelen.pro
651569;Lazamani.nl
651884;License-net.com
653638;Meccential.com
616163;Merkmeisjeskleding.nl
655343;Naturainside.com
652836;Ninjakitchen.be
652481;Otto.de
652291;OUD_Voorjouwkroost.nl
651045;Philips.be 
2926;Prijskiller.nl
653568;Remarkt.be
653214;Samsonite.be
15317;Teakea.nl
652843;Thefashionstore.be
643784;Tofvel.com
644045;Top4fitness.nl
642502;Trotec.com
643416;Tuinmeubelhoesshop.nl
652791;Zwilling.com
655274;Batterie24.de
652271;Baur.de
652628;Bueroshop24.de
652850;Coffeefriend.de
653061;Coolblue.de
652582;Delife.eu
653042;Dietechnik.de
652444;Eschuhe.de
652273;Foodworld-xl.de
652252;Goettgen.de
652575;Hifiklubben.de
652744;Kaffeebohne365.de
652486;Lookfantastic.de
652848;Mcbuero.de
652554;MK-angelsport.de
652472;Mynotebook.de
653784;Netto-online.de
652670;Sanita-clogs.de
653828;Shop-apotheke.com
655275;Sneakin-de.de
652546;Sportolino.de
652239;Ubisoft.com
653420;Vertbaudet.com
655390;Werkzeugstore24.de
